time,Date_Time,3:Temperature_Comedor_Sensor,4:Temperature_Habitacion_Sensor,5:Weather_Temperature,6:CO2_Comedor_Sensor,7:CO2_Habitacion_Sensor,8:Humedad_Comedor_Sensor,9:Humedad_Habitacion_Sensor,10:Lighting_Comedor_Sensor,11:Lighting_Habitacion_Sensor,12:Precipitacion,13:Meteo_Exterior_Crepusculo,14:Meteo_Exterior_Viento,15:Meteo_Exterior_Sol_Oest,16:Meteo_Exterior_Sol_Est,17:Meteo_Exterior_Sol_Sud,18:Meteo_Exterior_Piranometro,19:Exterior_Entalpic_1,20:Exterior_Entalpic_2,21:Exterior_Entalpic_turbo,22:Temperature_Exterior_Sensor,23:Humedad_Exterior_Sensor,24:Day_Of_Week
2016,2012-04-03 11:45:00,20.7787,20.7893,19.0,228.32,233.707,49.208,53.3173,25.7553,56.4907,0.0,620.437,1.354,17063.3,13073.1,26101.8,315.616,0,0,0,21.42,60.29600000000001,2.0
2017,2012-04-03 12:00:00,20.9173,20.912,19.0,226.315,230.752,49.1893,53.663999999999994,35.76,71.6267,0.0,618.859,2.628,20088.1,14182.4,32864.9,432.469,0,0,0,21.4547,60.672,2.0
2018,2012-04-03 12:15:00,21.1187,21.112,19.7333,219.648,225.856,50.3387,53.8507,65.3173,108.32,0.0,619.797,2.78067,24672.9,17428.5,55316.5,686.827,0,0,0,21.5053,60.792,2.0
2019,2012-04-03 12:30:00,21.3427,21.3547,20.2667,219.264,220.81099999999998,49.4533,53.816,37.0753,70.9493,0.0,619.755,3.16933,19549.5,15717.0,32166.6,444.907,0,0,0,21.7507,60.5493,2.0
2020,2012-04-03 12:45:00,21.46,21.471999999999998,21.6,215.52,216.768,50.104,53.9627,23.704,51.248000000000005,0.0,618.261,2.79,19672.4,14641.8,22616.7,351.968,0,0,0,21.7933,59.8267,2.0
2021,2012-04-03 13:00:00,21.5573,21.5373,22.0,209.173,214.528,51.8107,54.0293,32.3927,60.048,0.0666667,618.1759999999999,2.14667,22173.0,16418.1,33529.9,419.605,0,0,0,21.6413,59.648,2.0
2022,2012-04-03 13:15:00,21.6773,21.6587,20.9333,208.864,212.06400000000002,51.6667,54.0107,40.6433,83.624,0.666667,618.944,2.63667,30200.5,18683.9,40127.1,492.10699999999997,0,0,0,21.6547,60.431999999999995,2.0
2023,2012-04-03 13:30:00,21.804000000000002,21.78,19.4667,209.493,210.987,51.136,54.1547,44.3053,85.84,0.4,618.944,2.35533,41634.5,14920.4,49927.5,567.499,0,0,0,21.7773,61.032,2.0
2024,2012-04-03 13:45:00,22.0013,21.932,19.0,210.02700000000002,211.33900000000003,50.728,54.1093,71.096,107.70100000000001,0.0,620.693,2.24467,70471.7,16024.2,63000.6,806.123,0,0,0,22.131999999999998,60.672,2.0
2025,2012-04-03 14:00:00,22.164,22.044,19.0,208.192,209.995,51.056000000000004,54.1227,24.305999999999997,36.3853,0.0,618.731,2.20267,16074.4,6937.94,16053.2,224.155,0,0,0,22.5307,59.4,2.0
2026,2012-04-03 14:15:00,22.184,22.06,19.0,207.77599999999998,209.74900000000002,51.9093,54.1813,20.7247,23.26,0.0,616.8530000000001,1.9726700000000001,5060.61,6422.53,8709.12,112.656,0,0,0,22.3107,58.96,2.0
2027,2012-04-03 14:30:00,22.212,22.06,18.4667,207.893,209.408,52.1387,54.424,21.02,23.0093,0.0,616.085,1.412,3075.07,5548.03,5798.91,74.6693,0,0,0,21.9613,59.7413,2.0
2028,2012-04-03 14:45:00,22.2173,22.0013,18.0,207.296,209.15200000000002,52.8,54.5253,20.7413,23.4053,0.333333,615.616,1.91667,2042.88,3741.7,3182.59,42.5173,0,0,0,21.704,60.7893,2.0
2029,2012-04-03 15:00:00,22.2027,21.92,18.0,206.859,208.832,53.61600000000001,54.7813,20.8407,23.3413,1.0,614.4,1.244,2802.69,2587.65,2759.68,34.3787,0,0,0,21.3747,63.7707,2.0
2030,2012-04-03 15:15:00,22.164,21.9,17.0667,205.643,209.472,55.61600000000001,55.504,20.8227,22.604,0.666667,614.528,1.04467,6214.66,3791.87,6881.28,78.984,0,0,0,21.0453,65.5467,2.0
2031,2012-04-03 15:30:00,22.128,21.851999999999997,16.2667,203.74400000000003,209.34400000000002,56.9493,56.192,20.561999999999998,23.2547,0.0,615.36,0.966667,7124.99,6128.64,8544.26,114.816,0,0,0,20.788,66.5333,2.0
2032,2012-04-03 15:45:00,22.0973,21.7827,16.0,203.808,208.864,57.7707,56.4453,20.724,23.144000000000002,0.0,615.573,0.711333,12405.1,7913.47,9805.14,162.773,0,0,0,20.6413,67.13600000000001,2.0
2033,2012-04-03 16:00:00,22.0773,21.78,16.0,204.48,208.725,58.3707,56.5253,20.741999999999997,32.5573,0.733333,616.469,0.829333,16684.4,11236.7,13400.7,254.72,0,0,0,20.5987,67.4933,2.0
2034,2012-04-03 16:15:00,22.0747,21.8027,16.9333,203.285,208.28799999999998,58.608000000000004,56.5707,20.7413,34.608000000000004,0.13333299999999998,616.811,0.72,37874.3,12247.7,15063.7,305.653,0,0,0,20.62,67.2267,2.0
2035,2012-04-03 16:30:00,22.104,21.808000000000003,17.0,202.859,208.043,57.9573,56.68,20.741999999999997,41.571999999999996,0.0,617.877,1.04267,70522.2,12762.5,14943.6,379.403,0,0,0,20.628,66.2933,2.0
2036,2012-04-03 16:45:00,22.088,21.84,17.0,202.02700000000002,208.22400000000002,56.7387,56.552,20.9213,28.9493,0.0,617.92,1.91933,64703.1,9569.28,11358.9,284.725,0,0,0,20.636,64.8533,2.0
2037,2012-04-03 17:00:00,22.0613,21.784000000000002,17.5333,203.275,208.0,56.456,56.6347,20.8233,23.2427,0.0,617.28,2.19,46974.3,7440.38,8988.67,201.227,0,0,0,20.524,64.392,2.0
2038,2012-04-03 17:15:00,22.024,21.748,18.0,204.395,208.09599999999998,56.416000000000004,56.72,20.8227,22.1107,0.0,616.299,1.6740000000000002,9812.65,3189.76,3913.73,66.8827,0,0,0,20.4107,65.3707,2.0
2039,2012-04-03 17:30:00,21.991999999999997,21.715999999999998,18.0,209.86700000000002,208.565,56.6213,56.8693,20.58,23.5853,0.0,615.403,1.40667,3727.36,1627.14,2128.9,31.868000000000002,0,0,0,20.254,66.1227,2.0
2040,2012-04-03 17:45:00,21.988000000000003,21.6013,18.0,216.373,216.672,57.2587,58.2853,20.741999999999997,23.2427,0.0,615.104,0.944667,2071.55,673.7919999999999,1605.63,19.2527,0,0,0,19.9887,67.2507,2.0
2041,2012-04-03 18:00:00,21.872,21.531999999999996,18.0,212.213,217.09900000000002,57.6187,58.592,15.9293,22.9467,0.0,614.464,0.900667,1304.58,0.0,953.3439999999999,12.9253,0,0,0,19.8507,67.208,2.0
2042,2012-04-03 18:15:00,21.84,21.46,17.0667,214.62400000000002,218.65599999999998,56.736000000000004,58.152,11.524000000000001,18.5227,0.0,614.4,1.10067,0.0,0.0,0.0,5.41333,0,0,0,19.7167,67.84,2.0
2043,2012-04-03 18:30:00,21.788,21.44,17.0,214.27200000000002,215.243,56.456,58.008,11.6867,12.8747,0.0,425.088,0.832667,0.0,0.0,0.0,-1.57333,0,0,0,19.578,68.4907,2.0
2044,2012-04-03 18:45:00,21.704,21.34,17.0,213.067,213.877,56.456,58.1093,11.3447,13.1027,0.0,82.2347,0.636,0.0,0.0,0.0,-3.77333,0,0,0,19.3593,69.0187,2.0
2045,2012-04-03 19:00:00,21.64,21.2733,17.0,211.68,213.611,56.0987,58.0613,11.3447,13.394,0.0,5.61733,0.494667,0.0,0.0,0.0,-3.64267,0,0,0,19.0807,69.8373,2.0
2046,2012-04-03 19:15:00,21.564,21.1813,17.0,210.315,213.34400000000002,56.408,58.136,11.6053,13.0213,0.0,1.266,0.586667,0.0,0.0,0.0,-3.77333,0,0,0,18.82,70.544,2.0
2047,2012-04-03 19:30:00,21.488000000000003,21.1093,16.6667,209.55700000000002,212.011,55.9467,58.0987,11.524000000000001,13.0853,0.0,1.1340000000000001,0.46399999999999997,0.0,0.0,0.0,-3.708,0,0,0,18.6133,71.1867,2.0
2048,2012-04-03 19:45:00,21.4147,21.004,16.0,209.18400000000003,211.093,55.8533,58.144,11.524000000000001,13.0213,0.0,1.046,0.557333,0.0,0.0,0.0,-3.77333,0,0,0,18.4327,71.8107,2.0
2049,2012-04-03 20:00:00,21.311999999999998,20.9507,16.0,208.16,211.68,55.872,58.136,11.6867,12.6147,0.0,1.09,0.752,0.0,0.0,0.0,-3.8386699999999996,0,0,0,18.2633,72.32,2.0
2050,2012-04-03 20:15:00,21.24,20.8667,15.2667,207.52,211.264,55.792,58.1413,11.6053,13.3627,0.0,1.09,0.671333,0.0,0.0,0.0,-3.904,0,0,0,18.1047,72.49600000000001,2.0
2051,2012-04-03 20:30:00,21.151999999999997,20.76,15.0,207.989,210.827,54.9387,57.928000000000004,11.5887,12.94,0.0,1.31,0.960667,0.0,0.0,0.0,-3.64267,0,0,0,18.02,72.6133,2.0
2052,2012-04-03 20:45:00,21.0573,20.6747,15.0,206.805,211.38099999999997,54.7147,57.9307,11.4427,12.94,0.0,1.222,0.999333,0.0,0.0,0.0,-3.64267,0,0,0,18.0033,71.2907,2.0
2053,2012-04-03 21:00:00,20.988000000000003,20.62,15.0,206.699,211.477,55.328,58.1467,11.524000000000001,13.184000000000001,0.0,1.046,0.306,0.0,0.0,0.0,-3.708,0,0,0,17.9187,70.664,2.0
2054,2012-04-03 21:15:00,20.8973,20.5493,15.0,205.995,211.595,55.1093,58.1173,11.622,12.4187,0.0,0.826,0.0,0.0,0.0,0.0,-3.708,0,0,0,17.8213,70.5147,2.0
2055,2012-04-03 21:30:00,20.844,20.454,15.0,206.891,211.14700000000002,54.9333,58.0533,11.6053,13.1027,0.0,0.826,0.0,0.0,0.0,0.0,-3.4466699999999997,0,0,0,17.6927,70.8747,2.0
2056,2012-04-03 21:45:00,20.7507,20.4067,15.0,207.115,211.72299999999998,55.0613,57.9307,11.5073,13.2653,0.0,0.782,0.0,0.0,0.0,0.0,-3.8386699999999996,0,0,0,17.584,71.08,2.0
2057,2012-04-03 22:00:00,20.691999999999997,20.3247,15.0,207.04,212.85299999999998,55.0293,57.872,11.622,13.1333,0.0,0.65,0.0,0.0,0.0,0.0,-3.77333,0,0,0,17.502,71.096,2.0
2058,2012-04-03 22:15:00,20.631999999999998,20.242,15.0,206.24,212.149,54.6533,57.8053,11.7033,13.3467,0.0,0.65,0.0,0.0,0.0,0.0,-3.5773300000000003,0,0,0,17.4207,69.6,2.0
2059,2012-04-03 22:30:00,20.56,20.13,15.0,206.74099999999999,210.90099999999998,54.568000000000005,57.7493,11.6867,13.0213,0.0,0.826,0.0,0.0,0.0,0.0,-3.708,0,0,0,17.3133,68.6667,2.0
2060,2012-04-03 22:45:00,20.4887,20.0947,14.2,206.65599999999998,210.144,54.1947,57.6053,11.425999999999998,13.735999999999999,0.0,0.826,0.0,0.0,0.0,0.0,-3.64267,0,0,0,17.2133,68.4747,2.0
2061,2012-04-03 23:00:00,20.4233,20.0027,14.0,206.197,210.53900000000002,54.08,57.4667,11.524000000000001,12.94,0.0,0.87,0.0,0.0,0.0,0.0,-3.5773300000000003,0,0,0,17.1667,68.3573,2.0
2062,2012-04-03 23:15:00,20.3433,19.9527,14.0,205.37599999999998,210.13299999999998,53.7973,57.3333,11.67,13.0213,0.0,0.782,0.0,0.0,0.0,0.0,-3.512,0,0,0,17.1073,68.6267,2.0
2063,2012-04-03 23:30:00,20.2667,19.894000000000002,14.0,205.6,209.952,53.303999999999995,57.224,11.7033,13.2,0.0,1.002,0.419333,0.0,0.0,0.0,-3.64267,0,0,0,17.042,68.968,2.0
2064,2012-04-03 23:45:00,20.2067,19.81,14.0,205.92,211.14700000000002,53.3067,57.184,11.524000000000001,13.98,0.0,1.002,0.306,0.0,0.0,0.0,-3.38133,0,0,0,16.9413,69.168,2.0
2065,2012-04-04 00:00:00,20.1333,19.7267,14.0,205.72799999999998,212.09599999999998,53.1973,57.111999999999995,11.524000000000001,13.1027,0.0,0.87,0.24600000000000002,0.0,0.0,0.0,-3.5773300000000003,0,0,0,16.84,69.6373,2.0666700000000002
2066,2012-04-04 00:15:00,20.0633,19.6913,14.0,205.32299999999998,211.701,53.3733,57.1307,11.6867,12.842,0.0,0.826,0.0,0.0,0.0,0.0,-3.512,0,0,0,16.7727,69.7893,3.0
2067,2012-04-04 00:30:00,20.006,19.6167,14.0,205.62099999999998,211.317,53.4213,57.16,11.5073,12.9067,0.0,0.914,0.0,0.0,0.0,0.0,-3.5773300000000003,0,0,0,16.72,69.72800000000001,3.0
2068,2012-04-04 00:45:00,19.932000000000002,19.524,14.0,206.197,210.72,53.472,57.1627,11.7847,13.427999999999999,0.0,0.782,0.0386667,0.0,0.0,0.0,-3.4466699999999997,0,0,0,16.69,69.7547,3.0
2069,2012-04-04 01:00:00,19.8667,19.45,14.0,205.90900000000002,210.613,53.4773,57.1413,11.524000000000001,13.1027,0.0,0.914,0.036000000000000004,0.0,0.0,0.0,-3.708,0,0,0,16.656,70.08800000000001,3.0
2070,2012-04-04 01:15:00,19.814,19.41,14.0,206.21900000000002,210.976,53.4453,57.144,11.964,13.1027,0.0,0.65,0.0,0.0,0.0,0.0,-3.64267,0,0,0,16.624000000000002,70.1227,3.0
2071,2012-04-04 01:30:00,19.7413,19.36,14.0,205.963,212.06400000000002,53.352,57.0933,11.524000000000001,13.5413,0.0,0.65,0.05733330000000001,0.0,0.0,0.0,-3.64267,0,0,0,16.6087,70.3813,3.0
2072,2012-04-04 01:45:00,19.69,19.2833,14.0,206.581,213.15200000000002,53.496,57.071999999999996,11.767999999999999,13.3467,0.0,0.6940000000000001,0.036000000000000004,0.0,0.0,0.0,-3.64267,0,0,0,16.5833,70.5253,3.0
2073,2012-04-04 02:00:00,19.6393,19.26,14.0,207.317,212.09599999999998,53.2533,57.0133,11.524000000000001,13.3467,0.0,0.65,0.0,0.0,0.0,0.0,-3.5773300000000003,0,0,0,16.5433,70.8347,3.0
2074,2012-04-04 02:15:00,19.5753,19.192,14.0,207.072,211.083,53.1787,57.008,11.7847,12.597999999999999,0.0,0.65,0.0,0.0,0.0,0.0,-3.4466699999999997,0,0,0,16.5093,71.2267,3.0
2075,2012-04-04 02:30:00,19.5167,19.13,14.0,207.317,210.94400000000002,53.0373,56.952,11.4427,13.6227,0.0,0.65,0.044000000000000004,0.0,0.0,0.0,-3.64267,0,0,0,16.4447,71.9707,3.0
2076,2012-04-04 02:45:00,19.4427,19.0493,14.0,206.987,212.512,52.9093,56.9333,11.7847,13.1027,0.0,0.65,0.17600000000000002,0.0,0.0,0.0,-3.38133,0,0,0,16.4067,72.7893,3.0
2077,2012-04-04 03:00:00,19.3867,18.9733,14.0,206.86900000000003,212.99200000000002,53.1707,57.0373,11.425999999999998,12.94,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,0,0,0,16.3667,72.4613,3.0
2078,2012-04-04 03:15:00,19.3333,18.9313,14.0,206.13299999999998,213.173,52.8667,56.9147,11.866,14.0933,0.0,0.6940000000000001,0.31866700000000003,0.0,0.0,0.0,-3.512,0,0,0,16.332,72.6533,3.0
2079,2012-04-04 03:30:00,19.2713,18.8587,14.0,206.955,215.115,52.6907,56.9013,11.7033,13.5907,0.0,0.6940000000000001,0.331333,0.0,0.0,0.0,-3.512,0,0,0,16.2733,72.744,3.0
2080,2012-04-04 03:45:00,19.2133,18.7827,14.0,207.65900000000002,213.90900000000002,52.808,56.983999999999995,11.6053,13.2653,0.0,0.826,0.08,0.0,0.0,0.0,-3.38133,0,0,0,16.23,72.512,3.0
2081,2012-04-04 04:00:00,19.1413,18.7333,14.0,207.61599999999999,214.912,52.7627,56.976000000000006,11.524000000000001,13.1027,0.0,0.738,0.059333300000000005,0.0,0.0,0.0,-3.38133,0,0,0,16.182000000000002,72.6453,3.0
2082,2012-04-04 04:15:00,19.0773,18.676,14.0,207.563,214.635,52.8747,57.0107,11.6053,12.9393,0.0,0.782,0.12466700000000001,0.0,0.0,0.0,-3.512,0,0,0,16.164,72.7067,3.0
2083,2012-04-04 04:30:00,19.0193,18.6033,14.0,207.77599999999998,214.933,53.144,57.184,11.6053,13.5093,0.0,0.782,0.0,0.0,0.0,0.0,-3.38133,0,0,0,16.1247,72.57600000000001,3.0
2084,2012-04-04 04:45:00,18.982,18.56,14.0,207.93599999999998,214.208,53.1973,57.328,11.622,13.427999999999999,0.0,0.87,0.08,0.0,0.0,0.0,-3.25067,0,0,0,16.1,72.2587,3.0
2085,2012-04-04 05:00:00,18.934,18.516,14.0,208.44799999999998,214.53900000000002,53.4453,57.2693,11.524000000000001,13.6547,0.0,0.826,0.0,0.0,0.0,0.0,-3.25067,0,0,0,16.114,72.2693,3.0
2086,2012-04-04 05:15:00,18.8867,18.474,14.0,208.363,215.2,53.4213,57.368,11.7847,13.2653,0.0,1.266,0.0,0.0,0.0,0.0,-3.38133,0,0,0,16.1033,72.488,3.0
2087,2012-04-04 05:30:00,18.8467,18.4,14.0,208.363,215.232,53.1333,57.336000000000006,11.4427,13.3467,0.0,15.1007,0.0,0.0,0.0,0.0,-3.64267,0,0,0,16.08,72.6,3.0
2088,2012-04-04 05:45:00,18.8133,18.3833,13.2667,208.49099999999999,217.32299999999998,53.1307,57.216,11.6053,13.5093,0.0,100.771,0.196,0.0,0.0,0.0,-2.79533,0,0,0,16.06,73.0693,3.0
2089,2012-04-04 06:00:00,18.76,18.336,13.0,209.28,218.453,53.32,57.3173,11.524000000000001,12.5153,0.0,455.168,0.05466669999999999,0.0,0.0,0.0,0.494667,0,0,0,16.07,73.0773,3.0
2090,2012-04-04 06:15:00,18.7133,18.2967,13.0,209.173,218.53900000000002,53.263999999999996,57.352,11.524000000000001,18.8653,0.0,613.931,0.11333299999999999,0.0,71.68,0.0,9.44867,0,0,0,16.1033,73.1173,3.0
2091,2012-04-04 06:30:00,18.668,18.23,13.0,209.50400000000002,218.05900000000003,53.3893,57.3947,16.0927,23.44,0.0,614.315,0.0,795.648,1419.26,1326.08,20.9313,0,0,0,16.0967,72.9707,3.0
2092,2012-04-04 06:45:00,18.6493,18.23,13.0,210.60299999999998,218.44299999999998,53.312,57.3867,20.904,24.0413,0.0,614.4,0.0413333,2207.74,2508.8,2594.82,42.0107,0,0,0,16.1207,72.96,3.0
2093,2012-04-04 07:00:00,18.6307,18.22,13.0,211.296,218.72,53.4133,57.3893,21.084,23.7653,0.0,614.528,0.09533330000000001,3218.43,3770.37,3756.03,62.2773,0,0,0,16.164,72.6933,3.0
2094,2012-04-04 07:15:00,18.6207,18.184,13.0,211.285,219.083,53.3947,57.4187,20.9207,23.684,0.0,615.2959999999999,0.0,4472.83,5505.02,5311.49,89.88799999999999,0,0,0,16.2333,72.3493,3.0
2095,2012-04-04 07:30:00,18.6113,18.1407,13.3333,211.74400000000003,219.30700000000002,53.3387,57.3253,21.002,23.44,0.0,615.744,0.11866700000000001,5841.92,7426.05,6852.61,121.141,0,0,0,16.2967,73.056,3.0
2096,2012-04-04 07:45:00,18.616,18.162,14.0,212.06400000000002,220.22400000000002,53.6987,57.5227,21.0673,23.3413,0.0,616.2130000000001,0.0,6737.92,8458.24,8386.56,134.555,0,0,0,16.3833,71.7333,3.0
2097,2012-04-04 08:00:00,18.6207,18.215999999999998,14.0,211.957,218.635,53.1653,57.0933,20.986,25.9427,0.0,616.64,0.703333,8357.89,11996.8,11638.1,180.581,0,0,0,16.494,71.6853,3.0
2098,2012-04-04 08:15:00,18.6407,18.2533,14.0,211.445,217.707,53.3733,56.96,21.182,23.44,0.0,616.64,0.488,7626.75,10478.9,9718.78,162.005,0,0,0,16.65,70.8053,3.0
2099,2012-04-04 08:30:00,18.662,18.29,14.2,212.021,216.235,53.6107,56.8907,21.4087,36.5467,0.0,617.067,0.036000000000000004,9891.16,14426.5,12433.7,218.187,0,0,0,16.774,70.1733,3.0
2100,2012-04-04 08:45:00,18.7113,18.372,14.9333,212.32,215.787,53.52,56.576,20.9853,25.4067,0.0,617.109,0.940667,8924.16,10958.5,11016.2,167.877,0,0,0,16.962,69.7893,3.0
2101,2012-04-04 09:00:00,18.748,18.42,15.0,211.947,215.21099999999998,53.008,56.5307,21.2647,26.7253,0.0,616.8530000000001,0.9706670000000001,9131.69,12649.1,13516.5,196.235,0,0,0,17.1393,69.5627,3.0
2102,2012-04-04 09:15:00,18.81,18.4967,15.0,211.765,213.50400000000002,52.8853,56.4053,21.164,31.144000000000002,0.0,617.28,1.08,10500.1,17165.0,19064.8,227.88299999999998,0,0,0,17.3347,69.2107,3.0
2103,2012-04-04 09:30:00,18.86,18.532,15.0,211.872,212.373,52.7493,56.456,20.9853,23.44,0.0,616.981,1.58933,6709.25,12657.7,11410.1,148.171,0,0,0,17.516,69.0053,3.0
2104,2012-04-04 09:45:00,18.9067,18.5567,15.3333,211.65900000000002,212.043,53.056000000000004,56.5893,21.2647,23.44,0.0,616.2130000000001,0.908667,4135.94,6816.77,6616.06,68.7333,0,0,0,17.594,69.08800000000001,3.0
2105,2012-04-04 10:00:00,18.9347,18.5867,16.0,209.771,211.84,53.3387,56.9147,20.9847,23.44,0.0,616.0,0.888667,4938.75,8730.62,7053.31,86.68799999999999,0,0,0,17.6633,69.2053,3.0
2106,2012-04-04 10:15:00,18.974,18.61,16.0,209.408,212.032,53.8053,57.056000000000004,20.84,23.44,0.0,616.043,0.794,6565.89,8472.58,6945.79,109.24799999999999,0,0,0,17.6833,69.2827,3.0
2107,2012-04-04 10:30:00,18.9993,18.715999999999998,16.3333,209.429,211.81900000000002,53.6907,57.0267,21.2633,45.6733,0.0,616.8530000000001,1.422,13567.3,12649.8,12062.4,258.741,0,0,0,17.772000000000002,68.9547,3.0
2108,2012-04-04 10:45:00,19.0367,18.8067,17.0,208.917,209.824,53.336000000000006,56.983999999999995,22.5013,50.6373,0.0,617.28,1.808,15192.7,15951.9,17608.0,273.664,0,0,0,18.0247,68.488,3.0
2109,2012-04-04 11:00:00,19.132,18.904,17.0,208.44799999999998,208.704,53.0587,57.1067,30.618000000000002,74.7573,0.0,618.133,2.072,16833.9,22273.4,34245.3,421.76,0,0,0,18.1573,67.6827,3.0
2110,2012-04-04 11:15:00,19.256,19.032,17.0,208.363,208.597,52.8453,56.864,45.5973,97.056,0.0,618.987,2.25267,22951.3,26204.8,43887.3,541.312,0,0,0,18.4247,67.304,3.0
2111,2012-04-04 11:30:00,19.4167,19.2513,17.0,208.267,207.328,52.592,56.3787,55.8107,126.805,0.0,620.139,2.16933,24902.3,25068.9,56112.5,674.091,0,0,0,18.7613,66.8587,3.0
2112,2012-04-04 11:45:00,19.598,19.4553,16.0667,208.0,206.923,52.29600000000001,55.93600000000001,83.1467,137.963,0.0,620.992,2.47533,25813.0,26548.9,77829.5,894.3789999999999,0,0,0,19.098,66.0187,3.0
2113,2012-04-04 12:00:00,19.8307,19.7213,16.5333,207.755,206.84799999999998,52.0773,55.5253,72.27600000000001,124.256,0.0,621.376,2.4819999999999998,24214.9,21169.5,69155.5,779.072,0,0,0,19.4907,64.8213,3.0
2114,2012-04-04 12:15:00,20.0547,19.9313,17.0,206.997,207.2,51.9787,55.3227,62.1267,117.723,0.0,620.992,2.13333,25445.0,17257.8,57277.1,704.2769999999999,0,0,0,19.8553,64.1947,3.0
2115,2012-04-04 12:30:00,20.2293,20.1427,17.7333,206.581,206.517,51.9867,55.336000000000006,70.6133,120.523,0.0,620.736,3.1180000000000003,27724.5,16448.9,67044.7,771.883,0,0,0,20.2013,63.48,3.0
2116,2012-04-04 12:45:00,20.445999999999998,20.3407,18.5333,206.02700000000002,206.016,51.9707,55.408,75.4027,129.845,0.0,620.736,3.012,30602.6,15673.3,70462.1,798.421,0,0,0,20.4607,62.776,3.0
2117,2012-04-04 13:00:00,20.6387,20.576,17.5333,204.715,206.25099999999998,52.048,55.3307,52.6973,103.491,0.0,620.395,3.1306700000000003,29159.4,14306.0,54229.7,659.3710000000001,0,0,0,20.7307,62.144,3.0
2118,2012-04-04 13:15:00,20.744,20.691999999999997,17.0,204.352,206.165,52.4427,55.6187,20.7587,38.0893,0.0,617.877,3.10533,11988.3,8666.11,11774.0,199.584,0,0,0,20.791999999999998,61.3173,3.0
2119,2012-04-04 13:30:00,20.8587,20.764,17.0,203.851,206.62400000000002,52.7093,55.7813,53.536,87.9093,0.0,617.92,3.21,43624.4,12980.6,46209.7,599.477,0,0,0,20.54,61.8427,3.0
2120,2012-04-04 13:45:00,21.024,20.928,17.0,203.648,206.528,52.6907,55.784,78.4,110.29899999999999,0.0,619.669,3.4593300000000005,70503.1,16325.3,63397.9,813.76,0,0,0,20.6293,62.6613,3.0
2121,2012-04-04 14:00:00,21.1813,21.052,17.0,203.179,206.37900000000002,52.7547,55.9893,53.891999999999996,102.197,0.0,619.627,3.84467,55362.9,18197.8,45847.2,671.765,0,0,0,20.888,62.3387,3.0
2122,2012-04-04 14:15:00,21.2813,21.1373,17.0,202.41099999999997,204.576,53.04,56.176,24.9253,68.2587,0.0,618.219,3.4160000000000004,22365.5,17508.4,20395.3,373.291,0,0,0,20.8853,61.8693,3.0
2123,2012-04-04 14:30:00,21.3773,21.184,17.0,202.208,205.173,53.3253,56.2427,20.7407,51.2267,0.0,617.408,3.42,17909.8,15896.6,17021.6,342.98699999999997,0,0,0,20.648000000000003,62.336000000000006,3.0
2124,2012-04-04 14:45:00,21.448,21.215999999999998,17.0,202.709,205.269,53.656000000000006,56.4213,20.9047,27.7333,0.0,616.896,2.8613299999999997,7676.59,11081.0,9418.07,188.235,0,0,0,20.46,62.3547,3.0
2125,2012-04-04 15:00:00,21.46,21.18,16.2667,202.4,205.141,54.0747,56.6027,19.215999999999998,23.928,0.0,615.659,2.44933,1684.48,2910.21,2214.91,39.5027,0,0,0,20.2087,62.5893,3.0
2126,2012-04-04 15:15:00,21.448,21.108,15.6667,202.13299999999998,205.579,54.38399999999999,56.7867,11.4427,18.308,0.266667,614.9119999999999,2.09,0.0,0.0,0.0,6.102,0,0,0,19.9327,63.184,3.0
2127,2012-04-04 15:30:00,21.4147,21.02,15.0,201.685,205.78099999999998,54.7813,57.0587,11.524000000000001,23.44,1.0,613.931,1.86667,0.0,0.0,0.0,8.69333,0,0,0,19.6707,66.9573,3.0
2128,2012-04-04 15:45:00,21.3693,20.9707,15.0,200.64,206.517,55.9627,57.3627,11.7033,20.244,1.0,613.76,0.862,0.0,0.0,0.0,7.3020000000000005,0,0,0,19.3633,69.4827,3.0
2129,2012-04-04 16:00:00,21.3,20.908,15.0,200.61900000000003,206.517,56.6667,57.7707,14.1907,23.516,1.0,613.76,1.07267,315.392,0.0,315.392,14.658,0,0,0,19.0593,70.7707,3.0
2130,2012-04-04 16:15:00,21.228,20.8267,15.0,199.989,206.187,57.2187,58.136,20.904,22.796,1.0,613.76,0.558667,809.9839999999999,0.0,1361.92,22.454,0,0,0,18.8267,71.6907,3.0
2131,2012-04-04 16:30:00,21.144000000000002,20.7533,14.8,200.62900000000002,206.347,57.1547,58.4267,18.6767,23.0627,1.0,613.76,1.05667,1211.39,1268.74,1404.93,26.9067,0,0,0,18.6347,72.336,3.0
2132,2012-04-04 16:45:00,21.0653,20.688000000000002,14.0667,200.0,206.987,57.6533,58.8027,20.9213,23.144000000000002,1.0,613.76,0.606667,2028.54,2386.94,2243.58,41.788000000000004,0,0,0,18.426,72.8427,3.0
2133,2012-04-04 17:00:00,20.988000000000003,20.616,14.0,199.925,206.81599999999997,57.1653,58.9707,16.596,22.6047,1.0,613.76,0.716667,953.3439999999999,1232.9,774.1439999999999,21.662,0,0,0,18.254,73.4907,3.0
2134,2012-04-04 17:15:00,20.9013,20.5387,14.0,199.872,206.933,57.5333,59.216,11.4427,20.7667,1.0,613.717,1.224,0.0,0.0,0.0,8.47333,0,0,0,18.076,73.9067,3.0
