var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var11(t-1),var12(t-1),var13(t-1),var14(t-1),var15(t-1),var16(t-1),var17(t-1),var18(t-1),var19(t-1),var20(t-1),var21(t-1),var22(t-1),var23(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t),var11(t),var12(t),var13(t),var14(t),var15(t),var16(t),var17(t),var18(t),var19(t),var20(t),var21(t),var22(t),var23(t)
0.951140065,0.98439407,0.924762619,0.264335193,-0.548920959,-0.578760823,0.663849918,0.394734146,-0.653440109,-0.658669788,-0.227579398,-1.06462749,-0.54535614,-0.575384839,-0.563007006,-0.674164734,-0.736197411,0,0,0,0.175578894,0.78455186,-1.483569817,0.951501991,0.946080814,0.880801394,0.264335193,-0.57419124,-0.598610462,0.596224164,0.391915354,-0.661854211,-0.650982829,-0.227579398,-1.06462749,-0.89043895,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,0.135091567,0.820396591,-1.483569817
0.951501991,0.946080814,0.880801394,0.264335193,-0.57419124,-0.598610462,0.596224164,0.391915354,-0.661854211,-0.650982829,-0.227579398,-1.06462749,-0.89043895,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,0.135091567,0.820396591,-1.483569817,0.951863916,0.905874679,0.844427025,0.15244989,-0.550104925,-0.566394322,0.632268965,0.408854575,-0.661854211,-0.66523903,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,0.097847344,0.838633923,-1.483569817
0.951863916,0.905874679,0.844427025,0.15244989,-0.550104925,-0.566394322,0.632268965,0.408854575,-0.661854211,-0.66523903,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,0.097847344,0.838633923,-1.483569817,0.952225841,0.86381072,0.799508579,0.024598096,-0.566680454,-0.586630415,0.61687325,0.410614665,-0.661137296,-0.652903978,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,0.061478245,0.855427018,-1.483569817
0.952225841,0.86381072,0.799508579,0.024598096,-0.566680454,-0.586630415,0.61687325,0.410614665,-0.661137296,-0.652903978,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,0.061478245,0.855427018,-1.483569817,0.952587767,0.818486804,0.76926751,0.024598096,-0.591173758,-0.597486235,0.593400098,0.408497263,-0.65764716,-0.65676518,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735977578,0,0,0,0.028017644,0.873249516,-1.483569817
0.952587767,0.818486804,0.76926751,0.024598096,-0.591173758,-0.597486235,0.593400098,0.408497263,-0.65764716,-0.65676518,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735977578,0,0,0,0.028017644,0.873249516,-1.483569817,0.952949692,0.78434489,0.728142493,0.024598096,-0.537488284,-0.54766891,0.567892405,0.413790769,-0.646455545,-0.656748639,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.005108351,0.901934519,-1.483569817
0.952949692,0.78434489,0.728142493,0.024598096,-0.537488284,-0.54766891,0.567892405,0.413790769,-0.646455545,-0.656748639,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.005108351,0.901934519,-1.483569817,0.953311618,0.740878799,0.70070218,0.024598096,-0.554470801,-0.549917365,0.57962898,0.42155899,-0.645742922,-0.660985564,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,-0.040962672,0.928153565,-1.483569817
0.953311618,0.740878799,0.70070218,0.024598096,-0.554470801,-0.549917365,0.57962898,0.42155899,-0.645742922,-0.660985564,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,-0.040962672,0.928153565,-1.483569817,0.953673543,0.696501322,0.663831474,0.024598096,-0.557208723,-0.539799318,0.562623851,0.414849471,-0.65764716,-0.642917785,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.07735751,0.939830374,-1.483569817
0.953673543,0.696501322,0.663831474,0.024598096,-0.557208723,-0.539799318,0.562623851,0.414849471,-0.65764716,-0.642917785,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.07735751,0.939830374,-1.483569817,0.954035469,0.652544485,0.62887521,0.024598096,-0.529607508,-0.534529502,0.524559692,0.414849471,-0.649949974,-0.660985564,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.104280425,0.962569423,-1.483569817
0.954035469,0.652544485,0.62887521,0.024598096,-0.529607508,-0.534529502,0.524559692,0.414849471,-0.649949974,-0.660985564,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.104280425,0.962569423,-1.483569817,0.954397394,0.616089054,0.595549764,0.024598096,-0.546183037,-0.537902185,0.484081412,0.422961769,-0.653440109,-0.638695039,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.128989792,0.970151667,-1.483569817
0.954397394,0.616089054,0.595549764,0.024598096,-0.546183037,-0.537902185,0.484081412,0.422961769,-0.653440109,-0.638695039,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.128989792,0.970151667,-1.483569817,0.95475932,0.582437886,0.552510307,0.024598096,-0.521319744,-0.553290047,0.484476174,0.42155899,-0.649949974,-0.652903978,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.143583761,0.9793702,-1.483569817
0.95475932,0.582437886,0.552510307,0.024598096,-0.521319744,-0.553290047,0.484476174,0.42155899,-0.649949974,-0.652903978,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.143583761,0.9793702,-1.483569817,0.955121245,0.543178191,0.517057705,0.024598096,-0.499194373,-0.513169183,0.429422069,0.417668263,-0.649233058,-0.65482749,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.162810738,0.987152179,-1.483569817
0.955121245,0.543178191,0.517057705,0.024598096,-0.499194373,-0.513169183,0.429422069,0.417668263,-0.649233058,-0.65482749,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.162810738,0.987152179,-1.483569817,0.95548317,0.512331287,0.486107585,-0.183182047,-0.520135777,-0.507934499,0.331430013,0.404963847,-0.649949974,-0.666373287,-0.227579398,-1.06462749,-0.852542708,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.17447047,1.033859415,-1.483569817
0.95548317,0.512331287,0.486107585,-0.183182047,-0.520135777,-0.507934499,0.331430013,0.404963847,-0.649949974,-0.666373287,-0.227579398,-1.06462749,-0.852542708,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.17447047,1.033859415,-1.483569817,0.955845096,0.477768734,0.440267371,-0.215139002,-0.478696955,-0.455833587,0.43265608,0.438140899,-0.645742922,-0.65482749,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.186130202,1.002516401,-1.450091504
0.955845096,0.477768734,0.440267371,-0.215139002,-0.478696955,-0.455833587,0.43265608,0.438140899,-0.645742922,-0.65482749,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.186130202,1.002516401,-1.450091504,0.956207021,0.441313303,0.41190529,-0.327024305,-0.489722642,-0.457344267,0.407953093,0.444493107,-0.649949974,-0.65482749,-0.227579398,-1.06462749,-0.80316338,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.202963459,1.037546828,-0.981420239
0.956207021,0.441313303,0.41190529,-0.327024305,-0.489722642,-0.457344267,0.407953093,0.444493107,-0.649949974,-0.65482749,-0.227579398,-1.06462749,-0.80316338,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.202963459,1.037546828,-0.981420239,0.956568947,0.410221026,0.384004093,-0.454876099,-0.46130745,-0.443467086,0.382050638,0.434964795,-0.653440109,-0.646776624,-0.227579398,-1.06462749,-0.883548771,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.223039819,1.045328807,-0.981420239
0.956568947,0.410221026,0.384004093,-0.454876099,-0.46130745,-0.443467086,0.382050638,0.434964795,-0.653440109,-0.646776624,-0.227579398,-1.06462749,-0.883548771,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.223039819,1.045328807,-0.981420239,0.956930872,0.376815232,0.35043048,-0.454876099,-0.440403044,-0.45773072,0.295400396,0.416265484,-0.638758359,-0.650982829,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.225768145,1.058234754,-0.981420239
0.956930872,0.376815232,0.35043048,-0.454876099,-0.440403044,-0.45773072,0.295400396,0.416265484,-0.638758359,-0.650982829,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.225768145,1.058234754,-0.981420239,0.957292798,0.342217626,0.315474215,-0.390938215,-0.415539751,-0.426603675,0.291756439,0.413790769,-0.649949974,-0.65482749,-0.227579398,-1.064483232,-0.689475428,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.223709031,1.085690619,-0.981420239
0.957292798,0.342217626,0.315474215,-0.390938215,-0.415539751,-0.426603675,0.291756439,0.413790769,-0.649949974,-0.65482749,-0.227579398,-1.064483232,-0.689475428,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.223709031,1.085690619,-0.981420239,0.957654723,0.315577118,0.285197694,-0.263086421,-0.413948796,-0.443467086,0.331839958,0.43990099,-0.654157025,-0.649061681,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.225768145,1.093265181,-0.981420239
0.957654723,0.315577118,0.285197694,-0.263086421,-0.413948796,-0.443467086,0.331839958,0.43990099,-0.654157025,-0.649061681,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.225768145,1.093265181,-0.981420239,0.958016649,0.287534479,0.260629041,-0.231129466,-0.419868628,-0.444239992,0.376372139,0.475195444,-0.649233058,-0.650604744,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.234519379,1.09060717,-0.981420239
0.958016649,0.287534479,0.260629041,-0.231129466,-0.419868628,-0.444239992,0.376372139,0.475195444,-0.649233058,-0.650604744,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.234519379,1.09060717,-0.981420239,0.958378574,0.257844334,0.225637324,-0.438885634,-0.404884054,-0.424355221,0.326571404,0.452605405,-0.649949974,-0.649061681,-0.227579398,-1.06462749,-0.916851331,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.2455099,1.128910177,-0.981420239
0.958378574,0.257844334,0.225637324,-0.438885634,-0.404884054,-0.424355221,0.326571404,0.452605405,-0.649949974,-0.649061681,-0.227579398,-1.06462749,-0.916851331,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.2455099,1.128910177,-0.981420239,0.958740499,0.226541738,0.197275243,-0.454876099,-0.397780256,-0.404892034,0.338323163,0.490017262,-0.649949974,-0.647138169,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,-0.259074313,1.124201043,-0.981420239
0.958740499,0.226541738,0.197275243,-0.454876099,-0.397780256,-0.404892034,0.338323163,0.490017262,-0.649949974,-0.647138169,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,-0.259074313,1.124201043,-0.981420239,0.959102425,0.200602296,0.17979711,-0.454876099,-0.396596289,-0.361784941,0.322122741,0.488601249,-0.653440109,-0.667146,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.274852273,1.137514141,-0.981420239
0.959102425,0.200602296,0.17979711,-0.454876099,-0.396596289,-0.361784941,0.322122741,0.488601249,-0.653440109,-0.667146,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.274852273,1.137514141,-0.981420239,0.95946435,0.174908228,0.160191822,-0.454876099,-0.364629198,-0.331817255,0.359776955,0.50483908,-0.646455545,-0.628328397,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.292689347,1.153907767,-0.981420239
0.95946435,0.174908228,0.160191822,-0.454876099,-0.364629198,-0.331817255,0.359776955,0.50483908,-0.646455545,-0.628328397,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.292689347,1.153907767,-0.981420239,0.959826276,0.147321281,0.125909156,-0.454876099,-0.298327083,-0.292820619,0.37435278,0.511548599,-0.645742922,-0.649061681,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-0.306588366,1.166199145,-0.981420239
0.959826276,0.147321281,0.125909156,-0.454876099,-0.298327083,-0.292820619,0.37435278,0.511548599,-0.645742922,-0.649061681,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-0.306588366,1.166199145,-0.981420239,0.960188201,0.119278642,0.104637596,-0.454876099,-0.28963233,-0.3066978,0.305117612,0.493894755,-0.653440109,-0.661774818,-0.227579398,-1.06462749,-0.816369269,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.316883935,1.188730777,-0.981420239
0.960188201,0.119278642,0.104637596,-0.454876099,-0.28963233,-0.3066978,0.305117612,0.493894755,-0.653440109,-0.661774818,-0.227579398,-1.06462749,-0.816369269,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.316883935,1.188730777,-0.981420239,0.960550127,0.088677111,0.067518722,-0.454876099,-0.272279824,-0.233236568,0.266248746,0.48048895,-0.653440109,-0.649061681,-0.227579398,-1.06462749,-0.704403862,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.32324145,1.226012062,-0.981420239
0.960550127,0.088677111,0.067518722,-0.454876099,-0.272279824,-0.233236568,0.266248746,0.48048895,-0.653440109,-0.649061681,-0.227579398,-1.06462749,-0.704403862,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.32324145,1.226012062,-0.981420239,0.960912052,0.059688033,0.041531966,-0.454876099,-0.260033172,-0.212262701,0.291756439,0.499545573,-0.653440109,-0.649061681,-0.227579398,-1.06462749,-0.798570214,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,-0.323756228,1.219459222,-0.981420239
0.960912052,0.059688033,0.041531966,-0.454876099,-0.260033172,-0.212262701,0.291756439,0.499545573,-0.653440109,-0.649061681,-0.227579398,-1.06462749,-0.798570214,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,-0.323756228,1.219459222,-0.981420239,0.961273978,0.039602492,0.018594133,-0.454876099,-0.256481273,-0.220870067,0.316459426,0.532008002,-0.649949974,-0.622184502,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,-0.333022241,1.202251292,-0.981420239
0.961273978,0.039602492,0.018594133,-0.454876099,-0.256481273,-0.220870067,0.316459426,0.532008002,-0.649949974,-0.622184502,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,-0.333022241,1.202251292,-0.981420239,0.961635903,0.013172304,-0.017567521,-0.454876099,-0.235169879,-0.249362205,0.317264133,0.533424015,-0.642248494,-0.647138169,-0.227579398,-1.06462749,-0.858859279,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,-0.347770644,1.198356462,-0.981420239
0.961635903,0.013172304,-0.017567521,-0.454876099,-0.235169879,-0.249362205,0.317264133,0.533424015,-0.642248494,-0.647138169,-0.227579398,-1.06462749,-0.858859279,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,-0.347770644,1.198356462,-0.981420239,0.961997828,-0.009261807,-0.027706965,-0.454876099,-0.221369271,-0.198771973,0.337108511,0.559190157,-0.646455545,-0.661380191,-0.227579398,-1.064483232,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.354642937,1.195898186,-0.981420239
0.961997828,-0.009261807,-0.027706965,-0.454876099,-0.221369271,-0.198771973,0.337108511,0.559190157,-0.646455545,-0.661380191,-0.227579398,-1.064483232,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.354642937,1.195898186,-0.981420239,0.962359754,-0.033799117,-0.049935746,-0.454876099,-0.215856428,-0.195399291,0.386089356,0.577532157,-0.649949974,-0.622184502,-0.227579398,-1.064483232,-0.825556461,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.364089122,1.219666639,-0.981420239
0.962359754,-0.033799117,-0.049935746,-0.454876099,-0.215856428,-0.195399291,0.386089356,0.577532157,-0.649949974,-0.622184502,-0.227579398,-1.064483232,-0.825556461,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.364089122,1.219666639,-0.981420239,0.962721679,-0.059493185,-0.079715931,-0.454876099,-0.217817372,-0.208890019,0.401879833,0.58811917,-0.649233058,-0.652903978,-0.227579398,-1.064338973,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735977578,0,0,0,-0.375414248,1.22007379,-0.981420239
0.962721679,-0.059493185,-0.079715931,-0.454876099,-0.217817372,-0.208890019,0.401879833,0.58811917,-0.649233058,-0.652903978,-0.227579398,-1.064338973,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735977578,0,0,0,-0.375414248,1.22007379,-0.981420239,0.963083605,-0.08588832,-0.099817555,-0.454876099,-0.209122619,-0.229512565,0.278395267,0.522135612,-0.653440109,-0.647138169,-0.227579398,-1.063184903,-0.011369861,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.377113017,1.246500253,-0.981420239
0.963083605,-0.08588832,-0.099817555,-0.454876099,-0.209122619,-0.229512565,0.278395267,0.522135612,-0.653440109,-0.647138169,-0.227579398,-1.063184903,-0.011369861,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.377113017,1.246500253,-0.981420239,0.96344553,-0.103905715,-0.11800474,-0.454876099,-0.187811225,-0.181170788,0.350469684,0.567659768,-0.654157025,-0.656370553,-0.227579398,-1.056120583,-0.605645206,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.371115848,1.281738097,-0.981420239
0.96344553,-0.103905715,-0.11800474,-0.454876099,-0.187811225,-0.181170788,0.350469684,0.567659768,-0.654157025,-0.656370553,-0.227579398,-1.056120583,-0.605645206,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.371115848,1.281738097,-0.981420239,0.963807456,-0.126094454,-0.144700549,-0.454876099,-0.199280899,-0.174776745,0.367869575,0.605415702,-0.649233058,-0.64521702,-0.227579398,-0.896047987,-0.784789857,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.381076811,1.283988956,-0.981420239
0.963807456,-0.126094454,-0.144700549,-0.454876099,-0.199280899,-0.174776745,0.367869575,0.605415702,-0.649233058,-0.64521702,-0.227579398,-0.896047987,-0.784789857,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.381076811,1.283988956,-0.981420239,0.964169381,-0.143866477,-0.176147006,-0.454876099,-0.197689944,-0.192764383,0.387304008,0.612125222,-0.656930244,-0.64521702,-0.227579398,0.140992343,-0.79340258,-0.575384839,-0.563007006,-0.674164734,-0.727264584,0,0,0,-0.388952922,1.303040591,-0.981420239
0.964169381,-0.143866477,-0.176147006,-0.454876099,-0.197689944,-0.192764383,0.387304008,0.612125222,-0.656930244,-0.64521702,-0.227579398,0.140992343,-0.79340258,-0.575384839,-0.563007006,-0.674164734,-0.727264584,0,0,0,-0.388952922,1.303040591,-0.981420239,0.964531307,-0.170506984,-0.182528474,-0.454876099,-0.185850281,-0.180784335,0.388928605,0.596946092,-0.653440109,-0.595657052,-0.227579398,0.94097287,-0.753209583,-0.575384839,-0.563007006,-0.674164734,-0.70997316,0,0,0,-0.399248492,1.310622835,-0.981420239
0.964531307,-0.170506984,-0.182528474,-0.454876099,-0.185850281,-0.180784335,0.388928605,0.596946092,-0.653440109,-0.595657052,-0.227579398,0.94097287,-0.753209583,-0.575384839,-0.563007006,-0.674164734,-0.70997316,0,0,0,-0.399248492,1.310622835,-0.981420239,0.964893232,-0.187332568,-0.206175359,-0.454876099,-0.181891394,-0.190902381,0.431851373,0.62694704,-0.513117779,-0.408629789,-0.227579398,0.9455203,-0.919148086,-0.548876935,-0.530387167,-0.655753477,-0.670672772,0,0,0,-0.400123615,1.288290938,-0.981420239
0.964893232,-0.187332568,-0.206175359,-0.454876099,-0.181891394,-0.190902381,0.431851373,0.62694704,-0.513117779,-0.408629789,-0.227579398,0.9455203,-0.919148086,-0.548876935,-0.530387167,-0.655753477,-0.670672772,0,0,0,-0.400123615,1.288290938,-0.981420239,0.965255157,-0.202054954,-0.215853919,-0.454876099,-0.167683797,-0.198034199,0.444392655,0.625888338,-0.239517783,-0.41329206,-0.227579398,0.9455203,-0.954747315,-0.511323918,-0.468113114,-0.621999627,-0.627706596,0,0,0,-0.391526814,1.2594062,-0.981420239
0.965255157,-0.202054954,-0.215853919,-0.454876099,-0.167683797,-0.198034199,0.444392655,0.625888338,-0.239517783,-0.41329206,-0.227579398,0.9455203,-0.954747315,-0.511323918,-0.468113114,-0.621999627,-0.627706596,0,0,0,-0.391526814,1.2594062,-0.981420239,0.965617083,-0.223787999,-0.234041104,-0.454876099,-0.182298382,-0.205517337,0.45289522,0.628005741,-0.246558155,-0.410962106,-0.227579398,0.947198948,-0.954747315,-0.484816323,-0.441424063,-0.603369188,-0.592401426,0,0,0,-0.377988141,1.233801723,-0.981420239
0.965617083,-0.223787999,-0.234041104,-0.454876099,-0.182298382,-0.205517337,0.45289522,0.628005741,-0.246558155,-0.410962106,-0.227579398,0.947198948,-0.954747315,-0.484816323,-0.441424063,-0.603369188,-0.592401426,0,0,0,-0.377988141,1.233801723,-0.981420239,0.965979008,-0.235916441,-0.242797896,-0.454876099,-0.190586146,-0.227615431,0.421314266,0.612125222,-0.25004829,-0.408629789,-0.227579398,0.94761861,-0.887568071,-0.420755402,-0.356085385,-0.546820142,-0.485225066,0,0,0,-0.365273112,1.248751112,-0.981420239
0.965979008,-0.235916441,-0.242797896,-0.454876099,-0.190586146,-0.227615431,0.421314266,0.612125222,-0.25004829,-0.408629789,-0.227579398,0.94761861,-0.887568071,-0.420755402,-0.356085385,-0.546820142,-0.485225066,0,0,0,-0.365273112,1.248751112,-0.981420239,0.966340934,-0.239421771,-0.253433676,-0.454876099,-0.187441236,-0.215635384,0.428602178,0.618120118,-0.24724502,-0.408629789,-0.227579398,0.94992675,-0.954747315,-0.371881301,-0.267451315,-0.494216549,-0.387147896,0,0,0,-0.345042318,1.229906893,-0.981420239
0.966340934,-0.239421771,-0.253433676,-0.454876099,-0.187441236,-0.215635384,0.428602178,0.618120118,-0.24724502,-0.408629789,-0.227579398,0.94992675,-0.954747315,-0.371881301,-0.267451315,-0.494216549,-0.387147896,0,0,0,-0.345042318,1.229906893,-0.981420239,0.966702859,-0.242927101,-0.254603612,-0.454876099,-0.184666315,-0.227615431,0.463022382,0.639294143,-0.24724502,-0.408629789,-0.227579398,0.951605398,-0.814073117,-0.299813247,-0.142306829,-0.425612818,-0.265650262,0,0,0,-0.312611274,1.210240688,-0.981420239
0.966702859,-0.242927101,-0.254603612,-0.454876099,-0.184666315,-0.227615431,0.463022382,0.639294143,-0.24724502,-0.408629789,-0.227579398,0.951605398,-0.814073117,-0.299813247,-0.142306829,-0.425612818,-0.265650262,0,0,0,-0.312611274,1.210240688,-0.981420239,0.967064785,-0.240613583,-0.261694133,-0.438885634,-0.191363124,-0.239244158,0.534686854,0.667177688,-0.238830918,-0.36366829,-0.227579398,0.953005364,-0.429945644,-0.242944725,0.03232417,-0.340371404,-0.171125145,0,0,0,-0.268674931,1.188323625,-0.981420239
0.967064785,-0.240613583,-0.261694133,-0.438885634,-0.191363124,-0.239244158,0.534686854,0.667177688,-0.238830918,-0.36366829,-0.227579398,0.953005364,-0.429945644,-0.242944725,0.03232417,-0.340371404,-0.171125145,0,0,0,-0.268674931,1.188323625,-0.981420239,0.96742671,-0.240613583,-0.249888416,-0.231129466,-0.225698148,-0.27932989,0.542384711,0.671756572,-0.246558155,-0.134359211,-0.227579398,0.954962693,-0.476454352,-0.161553249,0.201980133,-0.247992826,-0.02093348,0,0,0,-0.220800533,1.136699838,-0.981420239
0.96742671,-0.240613583,-0.249888416,-0.231129466,-0.225698148,-0.27932989,0.542384711,0.671756572,-0.246558155,-0.134359211,-0.227579398,0.954962693,-0.476454352,-0.161553249,0.201980133,-0.247992826,-0.02093348,0,0,0,-0.220800533,1.136699838,-0.981420239,0.967788636,-0.232656484,-0.236877312,-0.215139002,-0.207568664,-0.280102797,0.52416493,0.657993455,-0.243007919,-0.060098421,-0.227579398,0.955103674,-0.408700639,-0.152153939,0.127485592,-0.276445465,0.012483947,0,0,0,-0.172926135,1.075857517,-0.981420239
0.967788636,-0.232656484,-0.236877312,-0.215139002,-0.207568664,-0.280102797,0.52416493,0.657993455,-0.243007919,-0.060098421,-0.227579398,0.955103674,-0.408700639,-0.152153939,0.127485592,-0.276445465,0.012483947,0,0,0,-0.172926135,1.075857517,-0.981420239,0.968150561,-0.22284156,-0.2203564,-0.103253698,-0.20557072,-0.29134507,0.581253578,0.637534052,-0.250735156,0.087418869,-0.227579398,0.956641341,-0.308793045,-0.137846956,0.139032567,-0.259117028,0.037573095,0,0,0,-0.113031659,1.014807779,-0.981420239
0.968150561,-0.22284156,-0.2203564,-0.103253698,-0.20557072,-0.29134507,0.581253578,0.637534052,-0.250735156,0.087418869,-0.227579398,0.956641341,-0.308793045,-0.137846956,0.139032567,-0.259117028,0.037573095,0,0,0,-0.113031659,1.014807779,-0.981420239,0.968512486,-0.206962416,-0.189370826,0.024598096,-0.227289103,-0.331430802,0.654527464,0.582825663,-0.057296657,0.563554217,-0.227579398,0.958460969,-0.031463345,-0.002781952,0.883968787,0.140981194,0.438891793,0,0,0,-0.048864522,0.977526493,-0.981420239
0.968512486,-0.206962416,-0.189370826,0.024598096,-0.227289103,-0.331430802,0.654527464,0.582825663,-0.057296657,0.563554217,-0.227579398,0.958460969,-0.031463345,-0.002781952,0.883968787,0.140981194,0.438891793,0,0,0,-0.048864522,0.977526493,-0.981420239,0.968874412,-0.179620842,-0.133603884,0.056555051,-0.228066081,-0.379034805,0.581648339,0.499188262,0.581316547,1.442927595,-0.227579398,0.965732923,0.001265004,0.150480732,1.652821773,0.581390124,0.9323835,0,0,0,0.046549669,0.907872791,-0.981420239
